"","HHSTFIPS","TRAVDAY","WHYTRP90","period","tot_period","tot","prop"
"15017","50",6,"Other Fam / Business",8,269275.69033,117649392.219381,0.23
"15018","50",6,"work",4,1640106.5846,117649392.219381,1.39
"15019","50",6,"work",5,5190339.400124,117649392.219381,4.41
"15020","50",6,"work",6,311114.901817,117649392.219381,0.26
"15021","50",6,"work",7,570033.924227,117649392.219381,0.48
"15022","50",6,"work",8,2077758.8165306,117649392.219381,1.77
"15023","50",6,"Other",2,6188.8610404,117649392.219381,0.01
"15024","50",6,"Shopping",4,2648464.0629763,117649392.219381,2.25
"15025","50",6,"Other Fam / Business",4,1634954.163104,117649392.219381,1.39
"15026","50",6,"Visit Friends",4,376002.4221603,117649392.219381,0.32
"15027","50",6,"Visit Friends",5,1992976.4376752,117649392.219381,1.69
"15028","50",6,"Visit Friends",6,171488.881583,117649392.219381,0.15
"15029","50",6,"Visit Friends",7,975706.856824,117649392.219381,0.83
"15030","50",6,"Other Social/Rec",5,6717174.3240316,117649392.219381,5.71
"15031","50",6,"work-related",5,1080289.609633,117649392.219381,0.92
"15032","50",6,"work-related",7,190578.620184,117649392.219381,0.16
"15033","50",6,"work-related",8,131553.054782,117649392.219381,0.11
"15034","50",6,"Visit Friends",3,1502025.88597,117649392.219381,1.28
"15035","50",6,"Other",1,107524.137261,117649392.219381,0.09
"15036","50",6,"Shopping",6,972411.340658,117649392.219381,0.83
"15037","50",6,"Shopping",7,1347924.801074,117649392.219381,1.15
"15038","50",6,"Shopping",8,121127.969749,117649392.219381,0.1
"15039","50",6,"Shopping",5,7197508.3354442,117649392.219381,6.12
"15040","50",6,"Other Social/Rec",6,2494792.5626806,117649392.219381,2.12
"15041","50",6,"Other Social/Rec",7,2227540.341746,117649392.219381,1.89
"15042","50",6,"Other Social/Rec",8,723965.447069,117649392.219381,0.62
"15043","50",6,"work",2,1021943.9629405,117649392.219381,0.87
"15044","50",6,"Vacation",6,87781.358282,117649392.219381,0.07
"15045","50",6,"Vacation",7,184179.298677,117649392.219381,0.16
"15046","50",6,"Other Fam / Business",5,5075441.4512405,117649392.219381,4.31
"15047","50",6,"Vacation",5,309287.035381,117649392.219381,0.26
"15048","50",6,"work-related",3,2601492.670065,117649392.219381,2.21
"15049","50",6,"work",3,4562735.2540775,117649392.219381,3.88
"15050","50",6,"Other Social/Rec",1,1148800.9895328,117649392.219381,0.98
"15051","50",6,"work",1,7075913.0162934,117649392.219381,6.01
"15052","50",6,"work-related",2,442002.056629,117649392.219381,0.38
"15053","50",6,"Other Social/Rec",4,890418.8665985,117649392.219381,0.76
"15054","50",6,"Vacation",8,23262.787883,117649392.219381,0.02
"15055","50",6,"work-related",1,398657.484084,117649392.219381,0.34
"15056","50",6,"Other Social/Rec",2,1133506.8164959,117649392.219381,0.96
"15057","50",6,"Other Social/Rec",3,6451010.2137518,117649392.219381,5.48
"15058","50",6,"Other",5,71177.2016764,117649392.219381,0.06
"15059","50",6,"Other",3,142417.8345421,117649392.219381,0.12
"15060","50",7,"Shopping",5,5804327.7374291,112260863.020639,5.17
"15061","50",7,"Medical",1,51621.143149,112260863.020639,0.05
"15062","50",7,"School/Church",8,116573.0714573,112260863.020639,0.1
"15063","50",7,"Other Fam / Business",2,2327163.9113873,112260863.020639,2.07
"15064","50",7,"Shopping",6,1207928.491875,112260863.020639,1.08
"15065","50",7,"Medical",3,142372.342897,112260863.020639,0.13
"15066","50",7,"Shopping",8,180333.63384,112260863.020639,0.16
"15067","50",7,"work",1,651786.9464486,112260863.020639,0.58
"15068","50",7,"Other Fam / Business",3,8454820.5290778,112260863.020639,7.53
"15069","50",7,"Shopping",7,1312384.792075,112260863.020639,1.17
"15070","50",7,"Other Fam / Business",1,1741198.8497826,112260863.020639,1.55
"15071","50",7,"School/Church",3,110199.090948,112260863.020639,0.1
"15072","50",7,"work",2,339298.786587,112260863.020639,0.3
"15073","50",7,"Other Fam / Business",4,1971616.603147,112260863.020639,1.76
"15074","50",7,"Other Fam / Business",5,3520741.1463893,112260863.020639,3.14
"15075","50",7,"Visit Friends",5,3226817.6851164,112260863.020639,2.87
"15076","50",7,"School/Church",4,94790.583259,112260863.020639,0.08
"15077","50",7,"work",3,1905113.8856161,112260863.020639,1.7
"15078","50",7,"School/Church",1,152367.218782,112260863.020639,0.14
"15079","50",7,"work",4,417716.7808535,112260863.020639,0.37
"15080","50",7,"Visit Friends",6,817837.8912779,112260863.020639,0.73
"15081","50",7,"School/Church",5,839143.6719664,112260863.020639,0.75
"15082","50",7,"Visit Friends",4,1051176.559539,112260863.020639,0.94
"15083","50",7,"Shopping",1,1753547.388505,112260863.020639,1.56
"15084","50",7,"Shopping",2,6124754.0551387,112260863.020639,5.46
"15085","50",7,"Visit Friends",7,1942323.0534339,112260863.020639,1.73
"15086","50",7,"Visit Friends",8,871952.068129,112260863.020639,0.78
"15087","50",7,"Other Social/Rec",1,2688074.3077864,112260863.020639,2.39
"15088","50",7,"Other Social/Rec",2,1838260.7651935,112260863.020639,1.64
"15089","50",7,"Shopping",3,17960916.7921094,112260863.020639,16
"15090","50",7,"Shopping",4,3198994.875174,112260863.020639,2.85
"15091","50",7,"Other Social/Rec",5,8087906.2640159,112260863.020639,7.2
"15092","50",7,"Other Social/Rec",6,1597885.4486331,112260863.020639,1.42
"15093","50",7,"Other Social/Rec",3,11997581.5067452,112260863.020639,10.69
"15094","50",7,"Other Social/Rec",4,2407039.9356882,112260863.020639,2.14
"15095","50",7,"School/Church",2,28034.274102,112260863.020639,0.02
"15096","50",7,"Vacation",1,450017.341574,112260863.020639,0.4
"15097","50",7,"Vacation",2,50268.367789,112260863.020639,0.04
"15098","50",7,"Vacation",3,631898.0411918,112260863.020639,0.56
"15099","50",7,"Vacation",4,15834.53794,112260863.020639,0.01
"15100","50",7,"Vacation",5,263837.9839279,112260863.020639,0.24
"15101","50",7,"Vacation",6,56884.750988,112260863.020639,0.05
"15102","50",7,"Vacation",7,67058.374686,112260863.020639,0.06
"15103","50",7,"Vacation",8,95316.6646139,112260863.020639,0.08
"15104","50",7,"Other Fam / Business",6,314755.0507844,112260863.020639,0.28
"15105","50",7,"Other Fam / Business",7,1950220.843966,112260863.020639,1.74
"15106","50",7,"Other Social/Rec",7,1628320.5204749,112260863.020639,1.45
"15107","50",7,"Other Social/Rec",8,811594.761985,112260863.020639,0.72
"15108","50",7,"work",6,562620.437025,112260863.020639,0.5
"15109","50",7,"work",7,158179.005017,112260863.020639,0.14
"15110","50",7,"work",8,1218975.2158242,112260863.020639,1.09
"15111","50",7,"Visit Friends",1,607443.679363,112260863.020639,0.54
"15112","50",7,"Visit Friends",2,493390.984488,112260863.020639,0.44
"15113","50",7,"Visit Friends",3,3143595.8657258,112260863.020639,2.8
"15114","50",7,"work-related",1,190857.840687,112260863.020639,0.17
"15115","50",7,"work-related",2,170993.2545048,112260863.020639,0.15
"15116","50",7,"work-related",3,790291.2913928,112260863.020639,0.7
"15117","50",7,"work-related",5,45140.2414708,112260863.020639,0.04
"15118","50",7,"work-related",7,66492.293847,112260863.020639,0.06
"15119","50",7,"Other Fam / Business",8,506299.793034,112260863.020639,0.45
"15120","50",7,"work",5,990597.308941,112260863.020639,0.88
"15121","50",7,"Other",1,15979.782591,112260863.020639,0.01
"15122","50",7,"Other",5,14698.349626,112260863.020639,0.01
"15123","50",7,"Other",6,14698.349626,112260863.020639,0.01
"15124","51",1,"work",1,1554785.4625784,324599365.885566,0.48
"15125","51",1,"work",2,422553.6273836,324599365.885566,0.13
"15126","51",1,"work",3,2937695.074725,324599365.885566,0.91
"15127","51",1,"work",4,511671.7809035,324599365.885566,0.16
"15128","51",1,"work",5,3699350.5080054,324599365.885566,1.14
"15129","51",1,"work",6,356224.1705784,324599365.885566,0.11
"15130","51",1,"work",7,1573966.0014298,324599365.885566,0.48
"15131","51",1,"work",8,2148617.1869723,324599365.885566,0.66
"15132","51",1,"Other Fam / Business",2,2197733.5178371,324599365.885566,0.68
"15133","51",1,"Other Fam / Business",3,11083036.7605554,324599365.885566,3.41
"15134","51",1,"Other Fam / Business",4,5372196.5093931,324599365.885566,1.66
"15135","51",1,"Other Fam / Business",5,13569827.4590802,324599365.885566,4.18
"15136","51",1,"Other Fam / Business",6,1485787.2974006,324599365.885566,0.46
"15137","51",1,"Other Fam / Business",7,1191685.6674118,324599365.885566,0.37
"15138","51",1,"Other Fam / Business",8,761337.406,324599365.885566,0.23
"15139","51",1,"Vacation",4,403425.629472,324599365.885566,0.12
"15140","51",1,"Other",3,93112.462402,324599365.885566,0.03
"15141","51",1,"Other",4,12097.37288,324599365.885566,0
"15142","51",1,"Other",5,96013.467009,324599365.885566,0.03
"15143","51",1,"Other",6,84954.348058,324599365.885566,0.03
"15144","51",1,"Other",8,103194.6901056,324599365.885566,0.03
"15145","51",1,"work-related",6,32584.350624,324599365.885566,0.01
"15146","51",1,"work-related",7,237518.042393,324599365.885566,0.07
"15147","51",1,"work-related",8,133420.049924,324599365.885566,0.04
"15148","51",1,"School/Church",2,17416897.3623072,324599365.885566,5.37
"15149","51",1,"Visit Friends",1,608821.9978208,324599365.885566,0.19
"15150","51",1,"Visit Friends",2,3245744.140152,324599365.885566,1
"15151","51",1,"Visit Friends",3,14810971.0695341,324599365.885566,4.56
"15152","51",1,"Visit Friends",4,4986079.62538,324599365.885566,1.54
"15153","51",1,"Visit Friends",5,10594081.1736504,324599365.885566,3.26
"15154","51",1,"Visit Friends",6,1255086.2076623,324599365.885566,0.39
"15155","51",1,"Visit Friends",7,3486098.5449973,324599365.885566,1.07
"15156","51",1,"Visit Friends",8,2220124.5959541,324599365.885566,0.68
"15157","51",1,"Shopping",2,4175705.4235114,324599365.885566,1.29
"15158","51",1,"Shopping",3,44857672.0026651,324599365.885566,13.82
"15159","51",1,"Shopping",4,7912867.2780667,324599365.885566,2.44
"15160","51",1,"Shopping",5,12842668.4433567,324599365.885566,3.96
"15161","51",1,"Shopping",6,3900399.9618163,324599365.885566,1.2
"15162","51",1,"Medical",1,93637.8960653,324599365.885566,0.03
"15163","51",1,"Medical",2,1522813.8967043,324599365.885566,0.47
"15164","51",1,"Medical",3,525594.4133759,324599365.885566,0.16
"15165","51",1,"Medical",4,68468.8004779,324599365.885566,0.02
"15166","51",1,"Medical",5,1558346.8267483,324599365.885566,0.48
"15167","51",1,"Medical",6,22791.570862,324599365.885566,0.01
"15168","51",1,"Medical",7,107280.5096003,324599365.885566,0.03
"15169","51",1,"Other Social/Rec",5,14344938.277164,324599365.885566,4.42
"15170","51",1,"Other Social/Rec",6,4781303.6484976,324599365.885566,1.47
"15171","51",1,"Other Fam / Business",1,3181456.2118803,324599365.885566,0.98
"15172","51",1,"Other Social/Rec",8,735582.9951903,324599365.885566,0.23
"15173","51",1,"Vacation",2,386718.372389,324599365.885566,0.12
"15174","51",1,"School/Church",1,6459141.6366595,324599365.885566,1.99
"15175","51",1,"School/Church",6,890741.0256957,324599365.885566,0.27
"15176","51",1,"Vacation",1,407310.8050296,324599365.885566,0.13
"15177","51",1,"work-related",2,1853018.774048,324599365.885566,0.57
"15178","51",1,"Vacation",3,1928368.9237065,324599365.885566,0.59
"15179","51",1,"work-related",4,195018.015476,324599365.885566,0.06
"15180","51",1,"work-related",1,275787.784559,324599365.885566,0.08
"15181","51",1,"Other Social/Rec",7,3640577.6037039,324599365.885566,1.12
"15182","51",1,"work-related",3,1130364.7556143,324599365.885566,0.35
"15183","51",1,"School/Church",5,4957338.3203276,324599365.885566,1.53
"15184","51",1,"work-related",5,432492.521693,324599365.885566,0.13
"15185","51",1,"School/Church",3,37176811.5171235,324599365.885566,11.45
"15186","51",1,"School/Church",4,746388.699415,324599365.885566,0.23
"15187","51",1,"Other Social/Rec",4,4987473.4062844,324599365.885566,1.54
"15188","51",1,"Other Social/Rec",1,6786034.6028808,324599365.885566,2.09
"15189","51",1,"School/Church",7,2049190.0018017,324599365.885566,0.63
"15190","51",1,"School/Church",8,149547.6540719,324599365.885566,0.05
"15191","51",1,"Shopping",8,812801.8307362,324599365.885566,0.25
"15192","51",1,"Shopping",1,3379111.5645565,324599365.885566,1.04
"15193","51",1,"Vacation",8,333897.5752838,324599365.885566,0.1
"15194","51",1,"Shopping",7,2339092.0513818,324599365.885566,0.72
"15195","51",1,"Other Social/Rec",3,26949156.6676039,324599365.885566,8.3
"15196","51",1,"Vacation",6,341392.4761454,324599365.885566,0.11
"15197","51",1,"Vacation",7,130955.5559305,324599365.885566,0.04
"15198","51",1,"Other Social/Rec",2,4621326.0281394,324599365.885566,1.42
"15199","51",1,"Vacation",5,1921085.9987458,324599365.885566,0.59
"15200","51",2,"work",4,6719524.5048776,377973189.110304,1.78
"15201","51",2,"work",2,2780048.3695526,377973189.110304,0.74
"15202","51",2,"Other",2,480499.701445,377973189.110304,0.13
"15203","51",2,"work",3,10913365.8557639,377973189.110304,2.89
"15204","51",2,"Other",4,97796.130189,377973189.110304,0.03
"15205","51",2,"Visit Friends",5,8820252.7314639,377973189.110304,2.33
"15206","51",2,"Other",1,225086.718623,377973189.110304,0.06
"15207","51",2,"Visit Friends",3,6797223.4313988,377973189.110304,1.8
"15208","51",2,"Visit Friends",4,1148760.6052368,377973189.110304,0.3
"15209","51",2,"work",8,11158391.498438,377973189.110304,2.95
"15210","51",2,"Visit Friends",1,1032315.6686719,377973189.110304,0.27
"15211","51",2,"Visit Friends",2,393457.2405243,377973189.110304,0.1
"15212","51",2,"Shopping",1,2872908.5802211,377973189.110304,0.76
"15213","51",2,"Other Social/Rec",1,3676822.2587602,377973189.110304,0.97
"15214","51",2,"Other Social/Rec",2,2732292.9649621,377973189.110304,0.72
"15215","51",2,"Other Social/Rec",3,21571763.6788199,377973189.110304,5.71
"15216","51",2,"work",1,24869417.9970983,377973189.110304,6.58
"15217","51",2,"work",6,2363609.9729806,377973189.110304,0.63
"15218","51",2,"work",7,1505889.5153973,377973189.110304,0.4
"15219","51",2,"Other Fam / Business",1,14135423.8297812,377973189.110304,3.74
"15220","51",2,"work",5,23969081.1860244,377973189.110304,6.34
"15221","51",2,"work-related",8,277611.670308,377973189.110304,0.07
"15222","51",2,"Medical",1,2925337.9030092,377973189.110304,0.77
"15223","51",2,"Medical",2,4328210.5716174,377973189.110304,1.15
"15224","51",2,"Vacation",1,153196.237008,377973189.110304,0.04
"15225","51",2,"Vacation",2,45709.554822,377973189.110304,0.01
"15226","51",2,"Vacation",3,954243.0442943,377973189.110304,0.25
"15227","51",2,"Other",3,627493.1465006,377973189.110304,0.17
"15228","51",2,"work-related",1,4248235.6881459,377973189.110304,1.12
"15229","51",2,"work-related",2,1733846.3195347,377973189.110304,0.46
"15230","51",2,"work-related",3,4915165.0031493,377973189.110304,1.3
"15231","51",2,"work-related",4,2189404.5635516,377973189.110304,0.58
"15232","51",2,"work-related",5,2740419.413648,377973189.110304,0.73
"15233","51",2,"work-related",6,130375.0352011,377973189.110304,0.03
"15234","51",2,"work-related",7,109458.4156667,377973189.110304,0.03
"15235","51",2,"School/Church",1,9916708.4777446,377973189.110304,2.62
"15236","51",2,"Shopping",6,8096778.0721449,377973189.110304,2.14
"15237","51",2,"School/Church",2,358202.0215471,377973189.110304,0.09
"15238","51",2,"School/Church",3,2630738.8294433,377973189.110304,0.7
"15239","51",2,"School/Church",4,5257928.0949731,377973189.110304,1.39
"15240","51",2,"School/Church",5,2476771.5825363,377973189.110304,0.66
"15241","51",2,"School/Church",6,475082.474906,377973189.110304,0.13
"15242","51",2,"School/Church",7,649645.4266416,377973189.110304,0.17
"15243","51",2,"Visit Friends",6,1249365.1522255,377973189.110304,0.33
"15244","51",2,"Visit Friends",7,994148.0135053,377973189.110304,0.26
"15245","51",2,"Shopping",2,3059692.8474568,377973189.110304,0.81
"15246","51",2,"Shopping",3,31353374.8389659,377973189.110304,8.3
"15247","51",2,"Shopping",4,5112610.4293607,377973189.110304,1.35
"15248","51",2,"Shopping",5,20043589.3193812,377973189.110304,5.3
"15249","51",2,"Other Fam / Business",3,32377235.6619891,377973189.110304,8.57
"15250","51",2,"Shopping",7,2742179.6418843,377973189.110304,0.73
"15251","51",2,"Shopping",8,496487.8962131,377973189.110304,0.13
"15252","51",2,"Medical",3,6956294.5463376,377973189.110304,1.84
"15253","51",2,"Medical",4,1363156.9486372,377973189.110304,0.36
"15254","51",2,"Medical",5,2269060.7636167,377973189.110304,0.6
"15255","51",2,"Medical",6,236122.9983629,377973189.110304,0.06
"15256","51",2,"Medical",7,134782.5046108,377973189.110304,0.04
"15257","51",2,"Medical",8,52678.738682,377973189.110304,0.01
"15258","51",2,"Other Social/Rec",5,15945183.2327938,377973189.110304,4.22
"15259","51",2,"Other Social/Rec",6,5837622.6858366,377973189.110304,1.54
"15260","51",2,"Other Social/Rec",7,3162581.0787356,377973189.110304,0.84
"15261","51",2,"Other Fam / Business",2,2997585.1124361,377973189.110304,0.79
"15262","51",2,"Other Social/Rec",8,1201989.7985552,377973189.110304,0.32
"15263","51",2,"Other Fam / Business",4,5198072.3081062,377973189.110304,1.38
"15264","51",2,"Other Fam / Business",5,16780026.6598538,377973189.110304,4.44
"15265","51",2,"Other Fam / Business",6,2353950.8256079,377973189.110304,0.62
"15266","51",2,"Other Fam / Business",7,3148100.3030421,377973189.110304,0.83
"15267","51",2,"Other Fam / Business",8,1377950.1967654,377973189.110304,0.36
"15268","51",2,"Vacation",4,738606.508953,377973189.110304,0.2
"15269","51",2,"Vacation",5,1561818.7558859,377973189.110304,0.41
"15270","51",2,"Other",5,220632.8801942,377973189.110304,0.06
"15271","51",2,"Other",6,30560.56996,377973189.110304,0.01
"15272","51",2,"Other",7,24322.6672771,377973189.110304,0.01
"15273","51",2,"Other",8,104867.566783,377973189.110304,0.03
"15274","51",2,"Vacation",8,59268.013195,377973189.110304,0.02
"15275","51",2,"School/Church",8,106480.635773,377973189.110304,0.03
"15276","51",2,"Other Social/Rec",4,3520045.3434109,377973189.110304,0.93
"15277","51",2,"Visit Friends",8,1146913.920554,377973189.110304,0.3
"15278","51",2,"Vacation",7,194348.2866838,377973189.110304,0.05
"15279","51",2,"Vacation",6,316987.4720487,377973189.110304,0.08
"15280","51",3,"work-related",1,2784619.590392,457360063.224933,0.61
"15281","51",3,"Other",3,1787161.293271,457360063.224933,0.39
"15282","51",3,"Other",1,560823.062762,457360063.224933,0.12
"15283","51",3,"work-related",4,2852106.1221841,457360063.224933,0.62
"15284","51",3,"work-related",5,2713135.9754826,457360063.224933,0.59
"15285","51",3,"work-related",2,1833931.1524871,457360063.224933,0.4
"15286","51",3,"work-related",3,6189437.8910582,457360063.224933,1.35
"15287","51",3,"Visit Friends",2,399638.8371708,457360063.224933,0.09
"15288","51",3,"Other",2,470257.2319796,457360063.224933,0.1
"15289","51",3,"work-related",6,127615.569869,457360063.224933,0.03
"15290","51",3,"work-related",7,166682.385026,457360063.224933,0.04
"15291","51",3,"Visit Friends",6,4115161.5015146,457360063.224933,0.9
"15292","51",3,"Shopping",1,3844327.5859417,457360063.224933,0.84
"15293","51",3,"Visit Friends",4,1064339.5249611,457360063.224933,0.23
"15294","51",3,"Visit Friends",5,8789680.399007,457360063.224933,1.92
"15295","51",3,"Shopping",4,6685689.0260331,457360063.224933,1.46
"15296","51",3,"Shopping",5,18945263.1830087,457360063.224933,4.14
"15297","51",3,"Shopping",2,5744098.4139896,457360063.224933,1.26
"15298","51",3,"Shopping",3,40870415.1515312,457360063.224933,8.94
"15299","51",3,"Visit Friends",1,1150737.5597205,457360063.224933,0.25
"15300","51",3,"Medical",3,10506463.9193743,457360063.224933,2.3
"15301","51",3,"Visit Friends",3,8467620.5187149,457360063.224933,1.85
"15302","51",3,"work",2,1948289.3040419,457360063.224933,0.43
"15303","51",3,"work",3,11472913.1574651,457360063.224933,2.51
"15304","51",3,"work",4,12193305.3776705,457360063.224933,2.67
"15305","51",3,"work",5,21789286.3327561,457360063.224933,4.76
"15306","51",3,"work",6,3577353.7230598,457360063.224933,0.78
"15307","51",3,"work",7,3616133.9019473,457360063.224933,0.79
"15308","51",3,"work",8,9250746.8146832,457360063.224933,2.02
"15309","51",3,"Other Fam / Business",2,4643487.8498109,457360063.224933,1.02
"15310","51",3,"School/Church",1,13586410.2651275,457360063.224933,2.97
"15311","51",3,"Shopping",7,2740600.6935879,457360063.224933,0.6
"15312","51",3,"Shopping",8,302640.113457,457360063.224933,0.07
"15313","51",3,"Other Fam / Business",6,2941864.5487168,457360063.224933,0.64
"15314","51",3,"Other Fam / Business",7,4392623.0287495,457360063.224933,0.96
"15315","51",3,"Other Fam / Business",8,1534111.3850234,457360063.224933,0.34
"15316","51",3,"Vacation",4,20776.0133658,457360063.224933,0
"15317","51",3,"Other",5,260210.784103,457360063.224933,0.06
"15318","51",3,"Other",6,272073.301393,457360063.224933,0.06
"15319","51",3,"Other",7,27239.050218,457360063.224933,0.01
"15320","51",3,"Other",8,45996.20737,457360063.224933,0.01
"15321","51",3,"Visit Friends",8,800086.1467579,457360063.224933,0.17
"15322","51",3,"Other Fam / Business",1,18946819.4487911,457360063.224933,4.14
"15323","51",3,"work-related",8,658019.91963,457360063.224933,0.14
"15324","51",3,"Shopping",6,2321985.7370543,457360063.224933,0.51
"15325","51",3,"School/Church",2,1010495.1325998,457360063.224933,0.22
"15326","51",3,"School/Church",3,4610297.8440782,457360063.224933,1.01
"15327","51",3,"School/Church",4,8649159.8409332,457360063.224933,1.89
"15328","51",3,"School/Church",5,4325113.2261799,457360063.224933,0.95
"15329","51",3,"School/Church",6,466214.583714,457360063.224933,0.1
"15330","51",3,"School/Church",7,1328003.8569748,457360063.224933,0.29
"15331","51",3,"School/Church",8,359616.175189,457360063.224933,0.08
"15332","51",3,"Other Social/Rec",4,8377030.1563978,457360063.224933,1.83
"15333","51",3,"Visit Friends",7,3907442.7588618,457360063.224933,0.85
"15334","51",3,"Other Social/Rec",6,5806042.3947759,457360063.224933,1.27
"15335","51",3,"Medical",2,4100761.4266191,457360063.224933,0.9
"15336","51",3,"Other Social/Rec",7,4244089.0987913,457360063.224933,0.93
"15337","51",3,"Other Fam / Business",3,39026978.6402943,457360063.224933,8.53
"15338","51",3,"Medical",1,1121155.8709744,457360063.224933,0.25
"15339","51",3,"Other Social/Rec",2,2484679.5882591,457360063.224933,0.54
"15340","51",3,"Vacation",1,93834.3373961,457360063.224933,0.02
"15341","51",3,"work",1,32452409.3504831,457360063.224933,7.1
"15342","51",3,"Other Social/Rec",1,14285760.186187,457360063.224933,3.12
"15343","51",3,"Vacation",7,514562.3041507,457360063.224933,0.11
"15344","51",3,"Other Social/Rec",3,18460630.2267624,457360063.224933,4.04
"15345","51",3,"Vacation",5,645474.6485099,457360063.224933,0.14
"15346","51",3,"Other Social/Rec",5,21626206.4822386,457360063.224933,4.73
"15347","51",3,"Other Fam / Business",4,10481285.7140603,457360063.224933,2.29
"15348","51",3,"Other Fam / Business",5,17541542.9687175,457360063.224933,3.84
"15349","51",3,"Medical",5,967309.5808927,457360063.224933,0.21
"15350","51",3,"Vacation",2,4068.6923177,457360063.224933,0
"15351","51",3,"Vacation",3,215442.6736311,457360063.224933,0.05
"15352","51",3,"Medical",4,2058326.3754864,457360063.224933,0.45
"15353","51",3,"Medical",6,8443.2002843,457360063.224933,0
"15354","51",3,"Vacation",6,13754.153656,457360063.224933,0
"15355","51",3,"Other Social/Rec",8,684741.8043038,457360063.224933,0.15
"15356","51",3,"Medical",7,77010.9309541,457360063.224933,0.02
"15357","51",4,"School/Church",5,11389324.9454583,392633265.274823,2.9
"15358","51",4,"Shopping",1,5556197.7030335,392633265.274823,1.42
"15359","51",4,"work-related",1,3122099.9180307,392633265.274823,0.8
"15360","51",4,"Other",2,158521.4072866,392633265.274823,0.04
"15361","51",4,"Other Fam / Business",6,1709769.9781162,392633265.274823,0.44
"15362","51",4,"Other Fam / Business",7,3862177.6282008,392633265.274823,0.98
"15363","51",4,"Other Fam / Business",8,1545137.5349702,392633265.274823,0.39
"15364","51",4,"School/Church",4,6519923.003569,392633265.274823,1.66
"15365","51",4,"Other",4,32587.3891334,392633265.274823,0.01
"15366","51",4,"Other",5,341081.006397,392633265.274823,0.09
"15367","51",4,"work-related",2,1130759.7329501,392633265.274823,0.29
"15368","51",4,"Other",1,415918.149754,392633265.274823,0.11
"15369","51",4,"Other Fam / Business",1,15698130.8746286,392633265.274823,4
"15370","51",4,"Other Fam / Business",2,5989927.0935007,392633265.274823,1.53
"15371","51",4,"work-related",7,289368.332751,392633265.274823,0.07
"15372","51",4,"work-related",3,8071466.9115028,392633265.274823,2.06
"15373","51",4,"work-related",8,423327.8569727,392633265.274823,0.11
"15374","51",4,"School/Church",3,3749976.2230603,392633265.274823,0.96
"15375","51",4,"Visit Friends",1,410250.5965984,392633265.274823,0.1
"15376","51",4,"Visit Friends",2,1000972.9006275,392633265.274823,0.25
"15377","51",4,"Other",3,553382.952609,392633265.274823,0.14
"15378","51",4,"School/Church",7,7086579.9566366,392633265.274823,1.8
"15379","51",4,"School/Church",8,349091.016425,392633265.274823,0.09
"15380","51",4,"Visit Friends",6,2526468.5696656,392633265.274823,0.64
"15381","51",4,"Visit Friends",7,1994672.0071559,392633265.274823,0.51
"15382","51",4,"work-related",4,152527.3521248,392633265.274823,0.04
"15383","51",4,"work-related",5,1147727.7885013,392633265.274823,0.29
"15384","51",4,"work-related",6,93545.803024,392633265.274823,0.02
"15385","51",4,"School/Church",1,14682357.9001533,392633265.274823,3.74
"15386","51",4,"Shopping",5,12972347.2942937,392633265.274823,3.3
"15387","51",4,"Shopping",6,2251967.305145,392633265.274823,0.57
"15388","51",4,"Shopping",7,3071388.8535916,392633265.274823,0.78
"15389","51",4,"work",1,28469361.2673045,392633265.274823,7.25
"15390","51",4,"School/Church",6,1934744.5506766,392633265.274823,0.49
"15391","51",4,"Medical",6,140755.616511,392633265.274823,0.04
"15392","51",4,"work",2,7322561.3144142,392633265.274823,1.86
"15393","51",4,"work",3,12025287.8101484,392633265.274823,3.06
"15394","51",4,"work",4,5292420.383957,392633265.274823,1.35
"15395","51",4,"work",5,27606471.6530119,392633265.274823,7.03
"15396","51",4,"work",6,1832442.2049541,392633265.274823,0.47
"15397","51",4,"work",7,4678363.1894645,392633265.274823,1.19
"15398","51",4,"Other Fam / Business",3,29864549.38524,392633265.274823,7.61
"15399","51",4,"Other Fam / Business",4,8795258.0726556,392633265.274823,2.24
"15400","51",4,"Other Fam / Business",5,14979343.3285444,392633265.274823,3.82
"15401","51",4,"Vacation",1,242709.2801715,392633265.274823,0.06
"15402","51",4,"Vacation",2,36865.1302165,392633265.274823,0.01
"15403","51",4,"Vacation",3,883815.9574278,392633265.274823,0.23
"15404","51",4,"Vacation",4,120534.7385413,392633265.274823,0.03
"15405","51",4,"Vacation",5,352260.1489011,392633265.274823,0.09
"15406","51",4,"Vacation",6,216869.700811,392633265.274823,0.06
"15407","51",4,"Other",7,15605.160279,392633265.274823,0
"15408","51",4,"Other",8,65128.093094,392633265.274823,0.02
"15409","51",4,"Other Social/Rec",5,18194967.7532966,392633265.274823,4.63
"15410","51",4,"Shopping",2,4950512.5535591,392633265.274823,1.26
"15411","51",4,"Shopping",3,31235019.8138377,392633265.274823,7.96
"15412","51",4,"Shopping",4,5617006.4444575,392633265.274823,1.43
"15413","51",4,"School/Church",2,399816.537974,392633265.274823,0.1
"15414","51",4,"Medical",2,2132228.4847016,392633265.274823,0.54
"15415","51",4,"Medical",3,6597664.4129196,392633265.274823,1.68
"15416","51",4,"Shopping",8,328792.9103764,392633265.274823,0.08
"15417","51",4,"Visit Friends",3,4571343.9844078,392633265.274823,1.16
"15418","51",4,"Visit Friends",4,1720430.3562532,392633265.274823,0.44
"15419","51",4,"Visit Friends",5,5221106.1887649,392633265.274823,1.33
